"D";"DA1";"DA2";"DA3";"DA4l";"DA4m";"DC1";"DC2";"DC3";"DL1";"DL2";"DL3";"DL4";"DL5";"DM1";"DM2";"DM3";"DM4";"DM5";"DM6";"DP1l";"DP1m";"extra.glomerulus1";"extra.glomerulus2";"V";"VA1d";"VA1lm";"VA1v";"VA2";"VA3";"VA4";"VA5";"VA6";"VA7l";"VA7m";"VC1";"VC2";"VC3";"VC4";"VL1";"VL2a";"VL2p";"VM1";"VM2";"VM3";"VM4";"VM5d";"VM6";"VM7"
64.1825040552984;59.7072086779503;61.5953396826027;67.0878994084231;58.4468337958397;62.6868380009999;53.5388770198548;45.1890952032719;48.939649615464;59.1466034302103;47.2005818102874;69.1731638160062;63.2213364749065;60.7692399430717;58.5345305898057;58.3053717585166;63.3196919786659;53.077433675954;55.3484779162261;65.781064852835;42.5953945710942;49.2106646310239;51.9356694496401;7.3974724412468;0;50.4212044203256;37.2285753051417;45.6755272103155;37.6258275561847;29.5955225253379;19.5444868652962;30.2908069070914;48.1932487817096;36.8102923821998;39.143810449904;22.5692477656283;26.6852554304109;25.4754078477144;27.1381844330441;15.8820116010162;34.836528443283;29.3785706821234;25.2742252826744;45.7708305347805;34.880618130731;18.5352204351409;45.5706135921903;15.5073275236565;41.8772218037756
25.085793431917;15.3360402401001;23.1878500364949;21.3924570780132;13.0326694780897;19.7527096501185;21.3121816426117;9.16783370052832;30.3782365730379;24.4242394361155;22.6627318647061;24.9058230911982;22.6171256902551;28.9564592136606;41.7183119597165;38.9638029572611;35.0881199771271;44.192563006182;33.700651496641;33.6034032654925;26.5020911356664;31.8840635032586;24.5291055395249;50.293869333758;50.4212044203256;0;15.3851732540037;12.3740235016896;34.8312440513295;26.6971152346597;34.7860653236982;22.1899965707271;16.0447557665023;15.939403608936;18.3319079356827;32.6086514798994;26.2542506096514;46.0794082565224;40.7416626726552;36.2874425431414;25.9265044856677;35.619722087407;52.6074098911734;40.2083583576158;43.7165670702232;47.3281230108793;28.4465162778503;54.1746236627047;40.1055487069641
35.8421452834314;24.7057061511549;34.9755114423292;34.4097114749518;26.4146199416843;32.6712037165459;28.4388284107831;14.8812205311925;32.8959117353401;29.5518574013432;19.2397707888241;36.0518101902142;32.1730379776476;35.4295051938798;45.43137252375;44.6584102384593;42.7347817478957;46.2002310282916;40.2157860261224;43.6210753013048;21.1904861957701;32.1555539730121;31.274023050394;38.3635616534637;37.2285753051417;15.3851732540037;0;9.29764286356961;34.0030286639103;21.1414138519867;25.292676652056;11.2081654383591;23.3388617232567;13.4639966809221;19.3429231009435;23.6506605337063;18.430266241119;38.5424116791562;34.3472571586902;22.069676221939;12.4128716607294;20.9700065944661;44.6602932906228;41.4405113265119;40.3962103404812;38.6411255505843;31.6821605290526;43.8268749236231;38.6437780172653
31.2454981057074;16.5875503563465;32.584374663703;28.2247296644884;22.1183800848708;28.6304315582843;26.0774323656943;14.6534298224813;32.942559252482;22.8237459387723;14.1701049225575;28.5888512653458;25.7037745593792;30.8609834596092;44.8403220387743;45.1865872309225;40.4440668340741;47.8428407766274;41.582482450548;41.69444610458;19.32253926264;30.7385102423483;31.288236628356;46.5459129261292;45.6755272103155;12.3740235016896;9.29764286356961;0;39.6249696693907;29.1323748036073;34.1552854551644;20.2790540165458;23.7669342738003;19.6507766868807;24.1386049545563;30.7666634623092;25.9968708389976;44.7907326863444;40.4772041052876;30.6140011493455;15.0195163726596;25.0829703027806;51.4406488845349;45.3119756763956;46.2468405600033;46.7489547613799;34.291502986518;51.7405766756944;41.805849648237
38.8456379449141;44.7634532412802;31.9765014648653;44.1067141557523;35.5751921851517;36.469028422667;29.597578685782;27.4275746971983;25.0938122256666;44.6945060084513;42.1536949761939;49.2721513604498;43.3554002247219;40.048896619353;32.6278246412531;25.4200214093912;34.8028963761904;25.0724846908504;19.8365650117492;33.5611126046688;38.1042707438556;33.3858026239762;22.2903369186715;33.0753177731252;37.6258275561847;34.8312440513295;34.0030286639103;39.6249696693907;0;17.7482714053039;21.6482219089507;29.6368261193689;22.4122313564664;22.5205187009752;16.9516821451129;19.5189348137847;18.133200414592;22.3265109561095;16.8602070916772;34.4003405134197;41.1115956040879;45.1933983739897;26.1493742747177;11.7711222243309;11.6335371055692;22.514363793807;13.2647945109479;31.3170694519081;19.2547088673221
41.9878257290299;39.7765393802483;36.1999425622755;43.729907814622;33.9001048483249;37.8976911291759;32.6809993907304;22.1195791801189;32.5768412277908;43.0377838830638;36.0306814593322;48.1522138111592;43.1299175200469;43.26602441466;43.8197174821539;38.7704226048201;43.5838183349003;39.3907288269239;32.2613289381502;42.4258717194418;33.9824061319719;37.26469926237;29.1290219765964;28.5650968869531;29.5955225253379;26.6971152346597;21.1414138519867;29.1323748036073;17.7482714053039;0;10.2362844836015;13.0613750323116;23.2346765634515;10.7763529144257;11.8103491076195;15.5353590230085;9.12122090969504;27.89439439749;23.0612102796338;21.1009139700908;29.4043294568805;33.261951082273;32.1162477266475;28.7795855438579;25.31494493429;23.0252086469213;23.7167254418749;31.3742482945538;31.2393103023225
49.4202681121782;46.5802564802269;44.7552015468546;51.8459647559942;42.3610844262001;46.3991486944863;39.2621389792182;29.6332120628043;36.8402150327425;48.2464932104485;39.0612259270944;55.4517425117023;49.9050266891198;48.7935584210256;47.6131955310658;44.2203017746767;49.6641403295762;42.2346365466754;39.0932573357735;49.9459113563353;35.7043482768752;40.1353819665616;36.1939613075236;18.7332411169947;19.5444868652962;34.7860653236982;25.292676652056;34.1552854551644;21.6482219089507;10.2362844836015;0;16.3574949342381;31.4174178015701;19.3036808801407;20.8860814616572;12.2943421645107;10.9237261879282;22.9276354548192;19.9184939736633;14.7430087427267;29.6202183412597;30.2457699050866;25.8955174019932;32.1900782195515;24.6232298515532;15.4102429965255;29.7831537832105;22.4728344458233;32.349158166948
42.8601565185934;34.6662073403672;39.4444845112594;42.3497344023541;33.1032022089423;38.7995954836157;34.3908252873261;20.6277554745244;36.793991438005;39.4368733067613;29.5097931064945;45.3091226641597;41.1046674374931;43.2958065530106;49.2129162372231;46.4557184979959;47.7509587357;47.3345289571942;40.7250847943036;47.557677527482;29.4879047613038;38.2617986836237;34.2939497721862;31.8521818521281;30.2908069070914;22.1899965707271;11.2081654383591;20.2790540165458;29.6368261193689;13.0613750323116;16.3574949342381;0;26.4910547001915;11.1336331456929;17.5640072976725;19.9927881794179;13.9223886905029;35.0034364694878;30.9467762767177;16.0930161222503;19.3155830185757;23.8243357086529;39.9118001127921;39.4095660185928;36.2010140933166;31.3451045655468;31.8042029829026;37.3648975196995;38.7781888700806
19.0036290334294;23.2618119409566;13.636787245427;22.0885019029634;13.239661504574;15.286272876973;11.2609062362089;9.17354487280405;17.3383799114501;25.4452516622509;27.0064520445249;27.367606801458;22.2424431203146;22.8146955835391;28.0165152505591;23.3308412125844;22.7850542515018;28.8913920835503;18.0305628781887;21.1258913943584;26.5074305765497;23.4665065195707;9.15164338938424;45.7394051726324;48.1932487817096;16.0447557665023;23.3388617232567;23.7669342738003;22.4122313564664;23.2346765634515;31.4174178015701;26.4910547001915;0;15.9643478374153;11.578285373922;26.5358443650387;21.6263903778841;36.2878874326819;30.4893163678393;37.6929385033664;32.3849621712994;40.6490134421417;42.765588447357;24.9841047614383;30.9927190077794;39.7435238116499;12.8888981685834;47.19867879505;26.3039055296558
33.6332094290209;29.3217813722914;28.8574829500608;33.9735757010133;24.1723031132566;29.0863351799631;25.3478751555237;12.2796145686719;28.6724374732916;34.0208353404337;28.0811291439027;38.1608885658217;33.7066349487351;35.6350509353921;40.778651587003;36.5592744975702;38.114636533674;39.1428150034681;30.2158679618342;36.9029254061153;27.864961926051;32.3460046969899;24.0100703312846;36.2569426701879;36.8102923821998;15.939403608936;13.4639966809221;19.6507766868807;22.5205187009752;10.7763529144257;19.3036808801407;11.1336331456929;15.9643478374153;0;6.9857047241534;19.6855077884541;12.1706536217912;33.6197253022768;28.2983103421819;24.6644589951939;24.3767888117883;31.1878884182435;39.2557975328288;31.2085769128993;31.2277404804907;32.2023080706483;22.1292899123182;39.746267064544;32.3404455657789
30.492636255806;30.4634943384318;24.4518779248448;32.4253549856907;22.6569220386477;26.16873436091;21.8783794660376;12.4498242389705;24.192900628624;33.853888863572;30.3681622243399;37.3771823824227;32.4503308420794;33.0678777347781;35.5992726148357;30.1438017079431;33.1113683697786;33.2599363732339;23.4101189942776;31.3760270949027;29.1668751430867;29.8772693459963;18.4246487736661;37.2899660339229;39.143810449904;18.3319079356827;19.3429231009435;24.1386049545563;16.9516821451129;11.8103491076195;20.8860814616572;17.5640072976725;11.578285373922;6.9857047241534;0;19.5767596976306;12.9058635282227;31.3633958534664;25.5456645108836;29.0209031335037;29.4037452336645;36.138930131869;37.0457687766759;24.8138917024951;26.5958644513865;31.1563810449837;15.5886081441528;39.325812966576;27.460478125852
42.1758479767809;41.0870802938344;39.5047571241974;46.1195186428024;37.6964395681451;41.0506982262076;31.3887953586935;25.2338478510017;26.9025708693577;39.8339788223381;31.3368081620004;48.8391177395207;42.4864211416692;39.4637946447316;37.4305044245127;36.644802955111;40.9489784020823;33.0954577386396;33.8171071916188;43.2754540308771;26.2415919779572;28.964059173231;29.4455607909182;19.4190767373381;22.5692477656283;32.6086514798994;23.6506605337063;30.7666634623092;19.5189348137847;15.5353590230085;12.2943421645107;19.9927881794179;26.5358443650387;19.6855077884541;19.5767596976306;0;7.66498706745116;15.226688691487;11.5898201567698;17.5023590734062;25.6262498058508;27.0375515397062;21.034788380768;26.6240918310865;19.8632303427023;16.8879948242119;23.6552793638361;21.9617126304368;22.4308444494588
38.8360175971404;36.6471279503018;35.1481656709126;41.604062094438;32.4864575986884;36.4030242469965;28.5584528893326;19.6864213284066;26.8351553344278;37.575224113862;29.6234341974602;44.9542503119379;39.1661392596208;37.8995997106362;38.4154398604029;35.9305547514028;39.5961832117089;34.830787969085;31.4300224559396;40.4995142027389;26.2447401805097;29.8909116380028;26.4772581080532;24.9025332148392;26.6852554304109;26.2542506096514;18.430266241119;25.9968708389976;18.133200414592;9.12122090969504;10.9237261879282;13.9223886905029;21.6263903778841;12.1706536217912;12.9058635282227;7.66498706745116;0;22.0534384640534;17.3454928140534;17.8209662418421;23.8831600042409;27.4602130087322;27.6006111223452;26.9753404454851;22.7904494022217;21.2705007787921;21.4705664036359;28.0080768640208;25.4813945895015
49.6380935603125;52.8011277937718;47.1544201166203;55.8165000401076;48.3835253288434;50.0882735194736;38.9571635436613;37.6687837285536;30.1782429288544;48.815575312211;42.2676383811659;58.4630775628811;51.4859276175699;45.5750088273253;36.4177281378427;36.8290730982607;43.9704691711748;29.2188886442463;36.5931488827334;47.4802547063554;35.4429911401928;32.8706769815459;35.5406291814275;18.733706155636;25.4754078477144;46.0794082565224;38.5424116791562;44.7907326863444;22.3265109561095;27.89439439749;22.9276354548192;35.0034364694878;36.2878874326819;33.6197253022768;31.3633958534664;15.226688691487;22.0534384640534;0;6.03882125492688;29.1363054043209;38.8053497380925;38.3210811297102;7.34243854383542;24.6018704225207;13.9779094187682;13.9393978195513;28.1941704820443;15.2457578241416;18.4968722519437
44.5825180806704;48.0101519439257;41.5155273024974;50.5526607504718;42.8469232656918;44.5515142162788;33.8825601777271;32.2830116233187;25.8186025079695;44.7763802156125;38.9118089096686;53.6178066575725;46.760674794722;41.4002548948677;33.1658846718154;32.3729261591274;39.5188814308114;26.153201029571;31.2642436229568;42.3518864443733;32.5868547497844;29.66746827022;30.0290638012159;21.1528790674534;27.1381844330441;40.7416626726552;34.3472571586902;40.4772041052876;16.8602070916772;23.0612102796338;19.9184939736633;30.9467762767177;30.4893163678393;28.2983103421819;25.5456645108836;11.5898201567698;17.3454928140534;6.03882125492688;0;27.7803025382565;36.1736174713009;37.1418576214002;12.3502625321685;20.1054500342672;10.6530908225245;14.4540068360341;22.4925721762784;18.9742518828435;15.2688159434921
53.2509578127039;45.7504292798248;51.2318934512996;54.4416754511735;45.8632939448644;51.0401204790863;43.3915588040565;32.5666239584293;41.9584215648112;47.0661000678793;34.4219295134383;56.2472656842822;51.038576883003;50.7041900363655;53.4701868433714;53.0726450919861;55.4760384408414;50.3811406666611;49.2103218145288;57.4124689171667;31.7331730551766;41.5144109952199;43.4017304992624;19.3264972924054;15.8820116010162;36.2874425431414;22.069676221939;30.6140011493455;34.4003405134197;21.1009139700908;14.7430087427267;16.0930161222503;37.6929385033664;24.6644589951939;29.0209031335037;17.5023590734062;17.8209662418421;29.1363054043209;27.7803025382565;0;20.5171148059568;17.4190831715085;32.5892478665458;43.4970624989357;35.9821539632711;24.8545268264126;39.1265141861678;26.8999810750795;39.7377872167296
41.958852765255;29.699674795921;43.6136196192468;41.285172749426;35.0489510752206;40.8835026786276;34.3078578049567;24.2602386744362;36.6103013047022;30.9300487625231;16.5294621366513;40.8596418407292;36.6274377679939;38.3165120571466;48.4710658429628;50.706080003522;47.8063410664423;49.9644256216276;48.1779565427441;50.9510850564627;17.4292928150626;32.4926904328383;38.638929251661;36.718586258338;34.836528443283;25.9265044856677;12.4128716607294;15.0195163726596;41.1115956040879;29.4043294568805;29.6202183412597;19.3155830185757;32.3849621712994;24.3767888117883;29.4037452336645;25.6262498058508;23.8831600042409;38.8053497380925;36.1736174713009;20.5171148059568;0;10.1378740289932;44.7959438029107;47.4910693328452;44.6000331437652;40.6354354448558;38.9064078810943;43.1397984754028;41.3543646434012
51.0610370179949;39.6580306703361;52.5797754196362;51.1230526160322;44.7753799070556;50.3828486333039;42.6787398458107;33.2582796245563;42.8982648328437;39.610517943468;24.8149572455459;50.5226131745831;45.9770051106023;46.4135106950169;54.230946650315;57.1214234256557;55.4017104148168;54.6402303628438;54.9989778105538;59.158260125999;23.7163488339231;38.3370106296655;46.2828978825904;32.4324848949118;29.3785706821234;35.619722087407;20.9700065944661;25.0829703027806;45.1933983739897;33.261951082273;30.2457699050866;23.8243357086529;40.6490134421417;31.1878884182435;36.138930131869;27.0375515397062;27.4602130087322;38.3210811297102;37.1418576214002;17.4190831715085;10.1378740289932;0;43.2782341647973;51.9376579334455;46.7104880089667;39.361091440365;45.1222604403006;39.7448562193982;44.8695298072753
56.5486813951476;59.9729346196023;53.5133841415112;62.8199433136029;55.1965675618775;56.8058085724655;45.943753855007;44.3939647870842;36.9490653713206;56.1571433825359;49.3655077795076;65.6769684003748;58.7163809409741;52.6995647641222;42.1731076047818;41.987745097242;50.2698198541257;33.8962917923777;41.6412378435441;53.4288946514226;42.5432555586609;39.9703780677952;41.899030603669;17.9042308836785;25.2742252826744;52.6074098911734;44.6602932906228;51.4406488845349;26.1493742747177;32.1162477266475;25.8955174019932;39.9118001127921;42.765588447357;39.2557975328288;37.0457687766759;21.034788380768;27.6006111223452;7.34243854383542;12.3502625321685;32.5892478665458;44.7959438029107;43.2782341647973;0;28.423847588198;16.4303536395958;12.7121281476832;33.9553594222312;11.4170420142328;24.126301488274
36.4515606430797;46.9294672374675;30.5373484017045;43.8264623080035;37.1783317216924;36.055617822061;28.2747129953018;32.0321921360638;20.9731100246416;44.4060075067394;44.8982654537077;48.7379999118408;42.5267426494027;36.9214287044749;24.1056373657066;16.4320185609413;28.3753518586424;14.7368114588512;14.4530236528164;28.1136456131623;40.1151571160373;30.5469579460238;20.250739904804;40.1568306602899;45.7708305347805;40.2083583576158;41.4405113265119;45.3119756763956;11.7711222243309;28.7795855438579;32.1900782195515;39.4095660185928;24.9841047614383;31.2085769128993;24.8138917024951;26.6240918310865;26.9753404454851;24.6018704225207;20.1054500342672;43.4970624989357;47.4910693328452;51.9376579334455;28.423847588198;0;12.641462091796;29.8131732639246;12.1580889971865;36.8938780106497;13.4671681383239
45.1714373302178;51.833334338471;40.1276042674229;51.7721587514783;44.0662404589854;44.5926886687961;35.3417048463874;35.3722524347365;27.1929311093306;49.2645233890433;45.9102466508111;55.9902336429257;49.3741605447543;43.8768173171483;32.3136905115433;28.1068963871254;38.4006085102619;22.7689063295047;26.2332535986254;39.4957677576198;40.1695680194259;34.1274799513206;28.9588149905034;28.6750614460719;34.880618130731;43.7165670702232;40.3962103404812;46.2468405600033;11.6335371055692;25.31494493429;24.6232298515532;36.2010140933166;30.9927190077794;31.2277404804907;26.5958644513865;19.8632303427023;22.7904494022217;13.9779094187682;10.6530908225245;35.9821539632711;44.6000331437652;46.7104880089667;16.4303536395958;12.641462091796;0;17.9310178468439;20.0161905127392;24.5098085607671;15.1579233784775
56.4039906328693;57.3747050461471;51.8970086346316;61.0676378851451;52.2377695430457;54.8670025214449;45.7261490122076;40.3619360300729;39.3688583209265;56.2623545155425;48.1612942031843;64.61121149146;58.2070384795572;54.3606106848709;47.2436459477419;44.5951923404916;52.7149552323577;39.3214035632402;41.4645739579007;54.0867754934279;42.7093923463193;43.2164798515483;41.3147320664096;12.7310661289544;18.5352204351409;47.3281230108793;38.6411255505843;46.7489547613799;22.514363793807;23.0252086469213;15.4102429965255;31.3451045655468;39.7435238116499;32.2023080706483;31.1563810449837;16.8879948242119;21.2705007787921;13.9393978195513;14.4540068360341;24.8545268264126;40.6354354448558;39.361091440365;12.7121281476832;29.8131732639246;17.9310178468439;0;33.0577152700085;9.80708029952091;29.2148878567187
26.0123896916129;34.977545885355;20.1187936505844;32.390889939642;25.1766650684125;24.7812526789131;17.2627356399579;20.374412037449;13.8750917720412;33.7357865162453;34.8303179451985;37.4113500306199;31.3862678541147;27.5568912844805;22.0246622047695;15.0888486376984;21.8314868289253;18.321317062392;10.2957546347902;21.1314515385946;31.4414463644432;23.5832912622897;9.28630663599168;41.3569565528069;45.5706135921903;28.4465162778503;31.6821605290526;34.291502986518;13.2647945109479;23.7167254418749;29.7831537832105;31.8042029829026;12.8888981685834;22.1292899123182;15.5886081441528;23.6552793638361;21.4705664036359;28.1941704820443;22.4925721762784;39.1265141861678;38.9064078810943;45.1222604403006;33.9553594222312;12.1580889971865;20.0161905127392;33.0577152700085;0;40.5550527322268;16.0272700198541
62.6646209891756;62.9381744323254;59.395439353381;67.6164870901134;59.2547629889784;61.9924606282204;51.7987675413344;47.0580980808428;44.4616193086442;60.5781332307141;51.3914609684321;70.3591577349982;63.7172894635403;59.1203726492497;51.5826745811298;50.9642277340246;58.4525768862006;44.0182843910108;49.183970199427;61.096696985553;45.2763309766102;46.5733575457533;48.3696661882812;8.49376864331626;15.5073275236565;54.1746236627047;43.8268749236231;51.7405766756944;31.3170694519081;31.3742482945538;22.4728344458233;37.3648975196995;47.19867879505;39.746267064544;39.325812966576;21.9617126304368;28.0080768640208;15.2457578241416;18.9742518828435;26.8999810750795;43.1397984754028;39.7448562193982;11.4170420142328;36.8938780106497;24.5098085607671;9.80708029952091;40.5550527322268;0;33.515188271378
35.0108154089171;43.8186260918067;33.118005377932;43.0499543841838;37.4169256027902;36.9426873249519;25.6312654440349;30.9807303994203;14.7189257756644;38.3003587004666;37.6105691941244;46.0256489032986;38.99600305143;31.393444324548;18.3396931063823;19.2251144707905;26.4769265557258;11.3271804319968;21.9226997762188;30.7052986418801;31.3241220531572;20.9030852218593;21.4637076008487;36.0961233588535;41.8772218037756;40.1055487069641;38.6437780172653;41.805849648237;19.2547088673221;31.2393103023225;32.349158166948;38.7781888700806;26.3039055296558;32.3404455657789;27.460478125852;22.4308444494588;25.4813945895015;18.4968722519437;15.2688159434921;39.7377872167296;41.3543646434012;44.8695298072753;24.126301488274;13.4671681383239;15.1579233784775;29.2148878567187;16.0272700198541;33.515188271378;0
